"","request_creation_time","request_status","passengers_vol","origin_lat","origin_lng","origin_zone","destination_lat","destination_lng","destination_zone","service"
"103",2026-02-05 19:03:52.04,"Not Accepted",1,26.69008,37.9834,"Fursan BP",26.66329,37.94749,"Fursan BP","B2C"
"104",2026-02-05 18:53:21.483,"Completed",2,26.69008,37.9834,"Fursan BP",26.6242733001709,37.9144592285156,"01_AlUla_Main_Zone","B2C"
"105",2026-02-05 18:52:01.097,"Not Accepted",1,26.5427722846134,37.9654180258512,"01_AlUla_Main_Zone",26.6031391,37.929482,"01_AlUla_Main_Zone","B2C"
"106",2026-02-05 17:38:02.304999,"Completed",1,26.6647085,37.9052343,"01_AlUla_Main_Zone",26.6250152587891,37.9153861999512,"01_AlUla_Main_Zone","B2C"
"107",2026-02-05 17:09:13.016,"Completed",1,26.5608685377043,37.9573992267251,"01_AlUla_Main_Zone",26.663606,37.9034288,"01_AlUla_Main_Zone","B2C"
"108",2026-02-05 17:07:06.088,"Not Accepted",1,26.6765368014936,37.9091982543468,"01_AlUla_Main_Zone",26.6293312,37.9133353,"01_AlUla_Main_Zone","B2C"
"109",2026-02-05 16:40:14.731,"Completed",2,26.5414014,37.9676177,"01_AlUla_Main_Zone",26.69008,37.9834,"Fursan BP","B2C"
"110",2026-02-05 15:38:11.213,"Not Accepted",1,26.58097,37.91232,"AlUla Main Zone Business - b2c",26.6250159,37.9153868,"01_AlUla_Main_Zone","B2C"
"111",2026-02-05 13:43:49.158,"Completed",1,26.5637406,37.9629742,"01_AlUla_Main_Zone",26.6646404266357,37.9052238464355,"01_AlUla_Main_Zone","B2C"
"112",2026-02-05 11:29:51.019,"Not Accepted",2,26.6646413,37.9052238,"01_AlUla_Main_Zone",26.6318156,37.9133694,"01_AlUla_Main_Zone","B2C"
"113",2026-02-05 11:18:19.721,"Other Error",1,26.6164137768218,37.9187777638435,"01_AlUla_Main_Zone",26.60868,37.92327,"01_AlUla_Main_Zone","B2C"
"114",2026-02-05 10:41:47.822,"Not Accepted",1,26.5954164721325,37.9350185394287,"01_AlUla_Main_Zone",26.6021923641722,37.9258131980896,"01_AlUla_Main_Zone","B2C"
"115",2026-02-05 00:33:13.846,"Not Accepted",1,26.6483594894451,37.9068828374147,"01_AlUla_Main_Zone",26.63411,37.90908,"01_AlUla_Main_Zone","B2C"
"116",2026-02-05 00:31:21.412,"Cancelled",1,26.6528684108194,37.9074474424124,"AlUla Main Zone Business - b2c",26.667274,37.907424,"01_AlUla_Main_Zone","B2C"
"117",2026-02-04 21:52:53.056,"Seat Unavailable",2,26.6256379,37.915596,"01_AlUla_Main_Zone",26.5412327,37.967826,"01_AlUla_Main_Zone","B2C"
"118",2026-02-04 20:46:32.616,"Seat Unavailable",1,26.6086150308922,37.9234619066119,"01_AlUla_Main_Zone",26.6315033,37.912917,"01_AlUla_Main_Zone","B2C"
"119",2026-02-04 20:31:22.975,"Seat Unavailable",1,26.6013266,37.9247107,"01_AlUla_Main_Zone",26.5719341,37.9546213,"01_AlUla_Main_Zone","B2C"
"120",2026-02-04 19:07:27.376,"Not Accepted",1,26.6494613403977,37.9063235968351,"01_AlUla_Main_Zone",26.52485,37.98099,"01_AlUla_Main_Zone","B2C"
"121",2026-02-04 18:50:43.45,"Not Accepted",1,26.69008,37.9834,"Fursan BP",26.6250152587891,37.9153861999512,"01_AlUla_Main_Zone","B2C"
"122",2026-02-04 18:48:45.493,"Seat Unavailable",1,26.761968,37.859067,"02_Hegar",26.63411,37.90908,"01_AlUla_Main_Zone","B2C"
"123",2026-02-04 15:48:07.069,"Seat Unavailable",1,26.828012,37.85377,"",26.6321904,37.9141379,"01_AlUla_Main_Zone","B2C"
"124",2026-02-04 13:43:21.267,"Other Error",2,26.5413886,37.9677236,"01_AlUla_Main_Zone",26.6242733001709,37.9144592285156,"01_AlUla_Main_Zone","B2C"
"125",2026-02-04 13:01:08.378,"Not Accepted",1,26.5716501,37.9478739,"01_AlUla_Main_Zone",26.663606,37.9034288,"01_AlUla_Main_Zone","B2C"
"126",2026-02-03 23:12:04.484,"Seat Unavailable",1,26.69008,37.9834,"Fursan BP",26.5264055803084,37.9809359461069,"01_AlUla_Main_Zone","B2C"
"127",2026-02-03 23:01:29.105,"Seat Unavailable",1,26.566046935486,37.956233794994,"01_AlUla_Main_Zone",26.6007087,37.9191197,"01_AlUla_Main_Zone","B2C"
"128",2026-02-03 18:45:50.218,"Not Accepted",1,26.5404207437331,37.9649623855949,"01_AlUla_Main_Zone",26.6091597,37.9246156,"01_AlUla_Main_Zone","B2C"
"129",2026-02-03 17:52:00.417,"Not Accepted",1,26.69008,37.9834,"Fursan BP",26.66329,37.94749,"Fursan BP","B2C"
"130",2026-02-03 16:37:48.223,"Not Accepted",3,26.5404207437331,37.9649623855949,"01_AlUla_Main_Zone",26.6241245,37.914274,"01_AlUla_Main_Zone","B2C"
"131",2026-02-03 11:01:41.21,"Not Accepted",1,26.6250159,37.9153868,"01_AlUla_Main_Zone",26.70813,37.93502,"","B2C"
"132",2026-02-03 10:19:35.725,"Not Accepted",1,26.676728,37.9083988,"01_AlUla_Main_Zone",26.6318156,37.9133694,"01_AlUla_Main_Zone","B2C"
"133",2026-02-03 08:51:08.599,"Not Accepted",1,26.6242191842414,37.9144362732768,"01_AlUla_Main_Zone",26.739857,37.849841,"02_Hegar","B2C"
"134",2026-02-03 08:39:43.258999,"Not Accepted",1,26.6467931467133,37.9139625281096,"01_AlUla_Main_Zone",26.666071,37.90791,"01_AlUla_Main_Zone","B2C"
"135",2026-02-02 18:11:07.286,"Seat Unavailable",2,26.74349,37.848992,"02_Hegar",26.676728,37.9083988,"01_AlUla_Main_Zone","B2C"
"136",2026-02-02 17:50:07.201,"Not Accepted",1,26.5469518495676,37.9506715759635,"01_AlUla_Main_Zone",26.55026,37.94319,"01_AlUla_Main_Zone","B2C"
"137",2026-02-02 11:46:45.508999,"Not Accepted",1,26.6070565368747,37.924492880702,"01_AlUla_Main_Zone",26.6303125,37.9123125,"01_AlUla_Main_Zone","B2C"
"138",2026-02-02 11:05:02.166,"Not Accepted",1,26.6296521717171,37.9136011004448,"01_AlUla_Main_Zone",26.6468,37.9137,"01_AlUla_Main_Zone","B2C"
"139",2026-02-02 10:55:05.184,"Other Error",1,26.5502527,37.9431953,"01_AlUla_Main_Zone",26.6303125,37.9123125,"01_AlUla_Main_Zone","B2C"
"140",2026-02-02 05:53:25.159,"Seat Unavailable",1,26.6030770198679,37.9487900063396,"01_AlUla_Main_Zone",26.43648,37.92529,"","B2C"
"141",2026-02-02 00:06:48.735,"Not Accepted",1,26.6070565368747,37.924492880702,"01_AlUla_Main_Zone",26.761968,37.859067,"02_Hegar","B2C"
"142",2026-02-01 21:42:36.797,"Seat Unavailable",1,26.5871433,37.9415075,"01_AlUla_Main_Zone",26.5502527,37.9431953,"01_AlUla_Main_Zone","B2C"
